This file contains the monthly mean baseline (background) nitrous oxide (N2O) concentration,,,,,,,
"measured at the Kennaook / Cape Grim Baseline Air Pollution Station (KCGBAPS), ",,,,,,,
"located near the north-west tip of Tasmania, Australia.",,,,,,,
"KCGBAPS is funded and managed by the Australian Bureau of Meteorology, and",,,,,,,
the scientific program is jointly supervised with CSIRO Oceans & Atmosphere.,,,,,,,
Please acknowledge these two institutions if these data are used in publications or presentations.,,,,,,,
,,,,,,,
For more information on Kennaook / Cape Grim please see:,,,,,,,
http://www.csiro.au/greenhouse-gases/,,,,,,,
https://www.csiro.au/en/Research/OandA/Areas/Assessing-our-climate/Greenhouse-gas-data,,,,,,,
http://www.bom.gov.au/inside/cgbaps/,,,,,,,
,,,,,,,
The N2O units are parts per billion in dry air (ppb).,,,,,,,
,,,,,,,
The most recent year of data is provided in this file on,,,,,,,
a provisional basis only. These data may be subject to further revision. ,,,,,,,
CSIRO & the Bureau make every effort to produce the most accurate and ,,,,,,,
"precise measurements possible. However, they reserve the right to make",,,,,,,
corrections to the data based on recalibration of standard gases,,,,,,,
or for other reasons deemed scientifically justified.,,,,,,,
Please see the full terms & conditions at the end of this file.,,,,,,,
,,,,,,,
Release Date: September 2024,,,,,,,
 ,,,,,,,
YYYY,MM,DD,DATE,N2O(ppb),SD(ppb),GR(ppm/yr),Source
1978,4,26,1978.3178,299.19,0.23,NaN,Kennaook / Cape Grim air archive
1978,7,7,1978.5151,299.55,0.19,NaN,Kennaook / Cape Grim air archive
1980,9,3,1980.6749,301.66,0.07,NaN,Kennaook / Cape Grim air archive
1981,10,5,1981.7616,301.84,0.11,NaN,Kennaook / Cape Grim air archive
1984,5,23,1984.3934,302.98,0.11,NaN,Kennaook / Cape Grim air archive
1986,2,6,1986.1014,304.51,0.09,NaN,Kennaook / Cape Grim air archive
1986,11,12,1986.8658,304.41,0.11,NaN,Kennaook / Cape Grim air archive
1987,1,8,1987.0219,304.95,0.12,NaN,Kennaook / Cape Grim air archive
1987,5,28,1987.4055,305.32,0.08,NaN,Kennaook / Cape Grim air archive
1988,6,21,1988.4727,305.65,0.06,NaN,Kennaook / Cape Grim air archive
1989,5,19,1989.3808,307.06,0.04,NaN,Kennaook / Cape Grim air archive
1989,11,8,1989.8548,307.49,0.08,NaN,Kennaook / Cape Grim air archive
